32,73,59,100,81,71,54,36,16,9,0,2,50,2,100,0,2
24,90,0,69,43,39,45,0,13,17,21,62,43,99,100,100,5
0,93,43,100,78,83,66,55,36,31,11,6,53,0,100,1,2
15,96,3,61,57,49,42,0,10,13,0,66,44,95,100,100,5
100,100,47,96,10,69,0,37,32,8,88,0,84,25,26,25,6
52,84,19,94,0,50,20,7,66,0,100,33,96,79,54,100,0
16,80,9,35,40,0,86,12,100,56,80,97,32,100,0,67,0
50,54,80,96,38,100,37,50,46,0,0,15,45,45,100,61,8
24,86,22,100,76,90,49,64,57,50,100,27,70,1,0,0,3
37,82,18,81,58,46,56,2,0,0,12,47,37,90,100,100,5
34,100,2,61,0,15,45,0,88,25,100,70,57,92,19,67,0
20,100,0,61,10,16,58,0,100,26,98,71,56,99,7,89,0
48,76,62,100,93,79,67,39,28,8,0,12,51,16,100,0,2
18,82,53,100,76,79,45,64,90,45,100,14,52,0,0,5,3
41,87,0,63,62,62,84,24,8,0,6,44,11,93,100,100,5
0,94,47,97,97,100,92,56,84,13,67,0,48,19,100,23,7
18,92,11,56,43,23,21,0,4,37,0,74,47,92,100,100,5
0,43,35,60,67,80,99,100,100,75,100,49,100,24,99,0,1
100,90,68,100,38,74,28,38,68,43,76,15,39,0,0,8,5
32,72,57,93,100,100,87,78,62,56,61,30,44,7,0,0,3
17,84,64,100,97,82,66,55,60,40,100,23,60,0,0,6,3
100,83,20,100,0,68,71,36,89,0,17,15,42,55,98,91,8
43,100,86,85,72,56,51,28,40,0,0,23,28,38,100,42,7
25,92,67,100,100,87,62,69,70,47,88,23,46,8,0,0,3
15,100,1,55,0,7,37,0,74,24,100,62,80,99,39,95,0
0,17,0,41,61,70,100,100,100,96,89,64,79,32,68,0,1
49,100,14,73,0,39,10,5,64,0,100,25,57,44,1,38,6
84,100,40,94,46,68,85,82,90,48,100,13,54,0,0,6,9
49,99,5,74,0,24,46,0,98,21,100,70,55,100,5,79,0
45,85,79,100,89,78,65,54,100,33,97,8,46,0,0,10,3
10,100,16,77,0,39,37,18,94,22,100,50,99,39,93,0,4
100,86,90,100,49,71,16,38,15,0,68,4,53,37,0,27,6
100,100,77,94,47,71,23,43,14,12,50,0,42,20,0,29,6
4,94,7,42,35,0,82,11,100,58,73,100,25,93,0,49,0
19,75,0,37,31,0,79,26,100,71,57,100,7,75,7,32,0
100,85,59,100,17,76,0,39,20,2,68,0,49,29,1,21,6
3,69,0,18,37,0,77,13,100,54,80,97,41,100,21,61,0
36,73,12,51,25,0,76,15,100,62,63,100,15,75,0,25,0
30,100,0,58,23,39,63,14,13,0,24,52,44,96,100,93,5
17,60,36,95,44,100,42,59,37,18,0,0,51,1,100,5,1
0,80,17,100,41,99,60,83,53,52,56,20,77,7,100,0,2
32,87,26,62,65,29,45,0,19,35,0,75,30,100,100,100,5
0,96,40,100,70,75,57,37,41,0,22,36,50,51,100,57,7
25,100,0,76,11,45,79,46,100,73,86,70,79,35,70,0,4
2,77,54,100,100,79,86,47,59,16,63,0,73,27,0,43,8
100,85,64,76,38,97,84,100,90,72,67,45,36,22,0,0,9
35,100,19,85,0,52,50,32,100,35,96,64,62,34,39,0,4
60,100,38,82,0,59,17,39,93,49,100,47,69,23,39,0,4
0,82,42,100,73,100,63,58,52,16,19,8,50,3,100,0,1
29,100,92,94,100,68,78,41,55,13,29,0,0,26,63,32,7
23,74,42,38,51,0,0,7,26,42,81,69,100,97,25,100,8
39,95,9,72,63,48,57,9,0,0,19,47,38,92,100,100,5
0,83,42,100,98,97,93,71,81,44,100,15,58,0,4,7,3
0,57,33,76,70,96,100,100,92,75,86,50,83,25,83,0,1
64,93,0,72,81,70,75,100,8,75,100,83,83,41,44,0,9
20,90,0,58,37,52,44,3,0,0,12,64,44,99,100,100,5
0,55,35,84,60,100,50,65,47,29,15,0,31,4,100,6,1
49,73,83,100,76,91,59,57,37,24,0,0,38,7,100,6,1
38,100,100,92,88,77,75,62,50,46,25,30,12,15,0,0,1
0,51,19,63,59,82,100,100,84,76,67,51,51,26,40,0,1
0,62,52,63,78,98,23,100,32,70,99,77,100,39,94,0,9
41,96,91,100,46,94,5,63,42,48,100,32,63,5,0,0,5
0,90,53,100,86,75,75,38,66,0,93,4,100,33,42,40,7
0,93,35,100,84,100,100,81,85,61,70,40,55,20,52,0,7
43,39,100,73,69,100,7,70,60,36,57,0,0,16,67,48,8
0,78,31,100,66,77,58,34,20,12,15,21,58,13,100,0,2
0,95,49,100,83,77,72,38,60,0,42,4,49,28,100,29,7
14,76,0,35,16,0,62,1,95,30,100,70,70,100,25,94,0
15,86,49,100,100,99,93,78,57,60,64,36,42,15,0,0,3
100,94,62,100,21,79,18,44,68,51,86,21,46,0,0,10,5
0,91,53,100,97,88,79,65,47,45,15,23,39,5,100,0,2
33,100,0,72,6,23,54,0,100,30,88,77,35,97,2,64,0
11,89,55,100,100,94,82,69,97,44,93,19,49,6,0,0,3
100,100,46,88,13,61,0,32,16,4,90,0,81,20,20,3,6
95,68,76,100,34,78,50,39,52,0,0,6,40,39,100,60,8
77,83,47,72,78,27,22,0,0,30,68,60,100,100,20,90,8
10,94,0,98,65,100,100,100,66,76,47,49,36,22,52,0,7
54,100,29,71,0,41,46,42,100,46,71,67,55,36,48,0,4
0,87,46,100,72,72,61,35,42,0,23,30,49,50,100,58,7
95,100,46,79,14,50,0,18,42,0,88,20,100,53,83,85,0
0,82,41,100,90,88,69,59,73,48,100,19,56,0,3,5,3
0,94,34,97,100,100,59,58,34,10,18,0,21,37,91,44,7
0,93,36,100,79,98,94,79,72,57,100,33,79,11,38,0,3
72,100,2,77,59,36,100,0,0,7,31,52,100,92,22,91,8
21,100,22,74,0,45,34,36,100,33,97,62,84,31,77,0,4
14,64,18,100,100,95,84,67,50,28,30,0,0,39,72,42,7
2,37,8,25,42,0,89,17,100,59,73,96,23,100,0,62,0
0,99,66,100,100,79,68,41,48,1,25,0,21,23,88,25,7
58,85,14,54,35,2,100,58,65,100,21,48,60,64,0,0,0
